fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,CIHigh,CILow,MOS
-0.01487940801129938,-0.01467631792844818,-0.0299862753872316,-0.17359874328761551,0.0016617610555410556,-0.018641084342518228,4.766305092,4.305123479,4.535714286
-0.020037691498248834,0.0036632888590423826,0.00349193387850776,0.04391300939511639,0.09593899873309814,0.010055645409276504,3.16710629,2.73289371,2.95
-0.031446678958540725,-0.04681369984018295,0.06258448513332429,0.02465911979644326,0.05183551535249769,-0.18874144301478046,2.55951845,1.976195836,2.267857143
-0.01667405780941759,-0.02948879160810977,5.3096898660856106e-05,0.009849396223334153,0.10196636442530818,0.009062076915897964,3.653463529,3.070674402,3.362068966
-0.010205522630140237,-0.05399447331064244,0.01342764677780111,0.03605898977639423,-0.030960825300310475,0.009243056413907769,3.909399125,3.469911219,3.689655172
-0.00649043586163216,0.265142809848213,-0.002030020454616988,-0.01227504485267422,-0.023515330059426492,0.005914442210445046,1.543937516,1.222729151,1.383333333
-0.01206254330232694,-0.06235424425181012,-0.00246624567265287,-0.0416124670212765,0.03390936250299191,0.004241300653679634,4.452997027,3.975574401,4.214285714
0.10201706778587888,0.017937983970192264,-0.025002838242959728,0.13205632710533885,-0.005580468130238587,-0.06364654926684979,1.74043084,1.328534677,1.534482759
-0.04049181691431835,-0.006378699311324248,0.07453218883181911,-0.05983570650732953,-0.037157689751014425,-0.306769164367132,4.717505416,4.282494584,4.5
-0.02009476197284457,0.004202845008124196,0.0033980478346488804,0.043618136266328066,0.09573652362017925,0.009950989579407623,3.228121605,2.771878395,3.0
-0.01353543781186823,-0.07561183513151387,-0.004458430247748717,-0.04080828149959769,0.1100483035805508,0.009738195847521171,3.849214939,3.150785061,3.5
-0.01761770804826105,0.001195983097965265,-0.1251077544999945,0.04941929238832041,0.11873018137607871,0.023837283600649118,3.12457995,2.57542005,2.85
-0.005161922328448537,-0.09292199208163028,0.012020396816938997,-0.012096625694736886,-0.09667885140116,0.005745001482918706,3.599130983,2.900869017,3.25
-0.009376272838549658,-0.04726624539252832,0.026148746165431856,0.0909299652506788,-0.09781784336812194,0.0134478513954864,3.421011653,2.986395754,3.203703704
-0.01657771407787427,-0.011992062598356178,0.010793842388794708,0.058854999095591644,0.030960493646092633,0.010900037035098804,3.46412956,2.93587044,3.2
-0.012998475852206884,-0.02952864600933154,0.018468435393084733,0.07485170229667713,-0.03363131588188058,0.01215927632232573,3.373239619,2.937105209,3.155172414
-0.014525969179520608,0.015488558897941528,-0.031087777099883376,-0.18358067346131493,-0.0813141631079381,-0.027878171829907546,4.659037443,4.269533986,4.464285714
-0.011370315431262611,-0.10117829340828972,-0.01851252612843641,-0.13290575322788772,0.1060777667838989,0.0029560996038768762,4.257197985,3.639353739,3.948275862
-0.014689832690664881,-0.00694332490219037,-0.11918042843713976,0.06026954835465296,0.05085736721789975,0.02304604874281188,3.669138913,3.145675902,3.407407407
-0.0066050478692572835,-0.07142427845666957,0.021050481861161676,0.05196828071651803,-0.09524559639035456,0.010465214684623192,4.041123384,3.392209949,3.716666667
-0.01664937014981124,-0.029859934421211883,0.00012252906850324663,0.010053021966184293,0.10211554104907881,0.009145817256023604,3.432505962,2.867494038,3.15
-0.016477589070154734,-0.03208070495375562,0.0005242814551003718,0.011261894576767167,0.10296423145849429,0.009618185833574471,3.380332715,2.964494871,3.172413793
-0.18460551723008214,0.05859353282308147,0.06475414091022257,-0.11015620251592809,0.009520113343108575,0.1270297660762576,2.147725643,1.552274357,1.85
0.014221494432869268,0.06816226645523123,0.14492394594131286,-0.061926189831181026,-0.05232914193282089,0.19036150003444294,3.907056989,3.437770597,3.672413793
-0.019913850082862523,-0.050523874118712994,0.06125326920130692,0.08900974328804864,-0.08775190945744282,-0.11697813377997994,3.809449298,3.362964496,3.586206897
-0.014789657163222327,-0.016003346843354343,-0.02974240946065866,-0.1728762675689301,0.0021849029651778637,-0.018348260244677773,2.692561138,1.950296004,2.321428571
-0.00936473392665625,-0.047445956615262505,0.026181808035884442,0.09102787276046424,-0.09773583583080936,0.01348889331295206,3.551922047,3.103250367,3.327586207
-0.08901141504187834,0.03597516483178711,0.0004791610132068197,0.11020044385936145,-0.09303817272883043,-0.007518621085266127,1.868626477,1.476201109,1.672413793
-0.013560058226027362,-0.04006557306047721,0.006420640864540684,0.022024605060525212,0.03504192865682903,0.008790959718120099,3.954853907,3.366574665,3.660714286
-0.011368740234521611,-0.10119455263725538,-0.018509586751299406,-0.13289687799162192,0.10607290664834668,0.002958346352426644,4.095679394,3.504320606,3.8
-0.04203348245178648,-0.0543013186451905,0.07447543809260602,-0.046598221861128504,0.12371398646466346,-0.291028829168354,3.576319397,2.84034727,3.208333333
0.28109900372730035,-0.015275876534981121,0.08996169123852495,-0.09685863612776759,-0.04935222862081906,0.08025659453167931,2.746840825,2.218676416,2.482758621
-0.010081484954710446,-0.02657214209942693,-0.05239743124942778,0.11485892234856156,-0.08788303519789759,0.02237368119243308,3.231543121,2.732742593,2.982142857
0.1843958766141839,-0.053636511982708066,0.07341101946793915,0.0006330076856171324,0.04407322461550745,0.07039951610739556,1.868626477,1.476201109,1.672413793
-0.008764504033454319,0.22801011191698015,-0.004074848698121064,-0.0049198964878016645,0.13317920524805055,0.01927554670891147,1.442300703,1.057699297,1.25
-0.005954663701439705,0.1563464078666693,0.016737557483490775,0.057996230726857084,-0.08902081873891149,0.012188103506275774,1.56564417,1.167689163,1.366666667
-0.006913328007834614,-0.06720445399293003,0.02027996284429315,0.04966897258206008,-0.09684946372521631,0.00955377897049866,3.991799552,3.401057591,3.696428571
-0.014600054604234613,0.016576185652493903,-0.0312892763594923,-0.18417510734500556,-0.0817219498327097,-0.02811779813931903,4.581469014,3.989959557,4.285714286
-0.12337447377756743,0.02672656515845415,0.05720669048866884,-0.009626490191756194,-0.04777159512464657,0.08934514103390002,3.388944946,2.921399882,3.155172414
-0.014354390893974028,-0.06387078854375185,-0.006611676779859462,-0.04720341577100042,0.10552010925666397,0.007171173766291771,3.799760206,3.165757036,3.482758621
-0.008504173289566997,-0.03753275408867186,-0.01692323700501704,-0.14829061795958315,-0.1318576675181257,-0.018834570521728378,4.751477668,4.284236618,4.517857143
-0.08367456116035889,0.020976645180660412,0.045793891942458316,0.04626939817593031,-0.044161935331111346,0.062167327008784565,3.014959093,2.449326621,2.732142857
-0.0066963187646967,-0.0706594354722036,0.007929668732140214,-0.024225939871445945,-0.10525799960927337,0.0008625611853901856,3.658971212,3.055314503,3.357142857
-0.08726657476655962,0.03854313531628514,0.0380954717077241,0.030229645192634966,0.020728548967944148,0.060914049359110996,3.107115012,2.596588692,2.851851852
-0.017283713188879404,0.008731044750793721,-0.06775837129949401,0.08276739892693626,0.04086417193193682,0.01981632129055803,3.319639376,2.7838089,3.051724138
-0.016568572985476634,-0.012122745183972498,0.010818668459770484,0.05892730444370776,0.03100143045720459,0.01092867835788314,3.094947531,2.491259366,2.793103448
-0.08721687799412696,0.03761468777419389,0.03830193257824002,0.030776804078319765,0.020801680867019168,0.0611368967399385,1.362669765,1.137330235,1.25
-0.007611239748543521,0.14579937602066423,0.014248447708330654,0.05732543337997938,-0.013946844719922757,0.017088821058938424,1.387269538,1.079397128,1.233333333
-0.01389158639257049,0.04136421711392496,-0.031420428163224615,-0.1912552526044893,-0.16231475936891787,-0.036160462058666645,2.694792401,1.945207599,2.32
0.2471800799378831,0.1515318146208025,-0.10941652486354729,0.05996552184973333,-0.08344804043584261,-0.1932407085435248,1.363997599,1.102669068,1.233333333
0.2822281165302448,0.0033244479360041343,0.09096452704248799,-0.10057390180641985,-0.12753156474590946,0.07357236576975842,3.0643401,2.528252492,2.796296296
